cadence,elevation,distance,temperature,humidity,aqi,heart_rate
156,42.5,1937.2,19.0,63.1,37,99
157,42.5,1940.5,19.0,63.1,37,99
160,42.5,1944.1,19.0,63.1,37,102
159,42.5,1947.4,19.0,63.1,37,101
158,42.5,1950.8,19.0,63.1,37,100
160,42.5,1953.4,19.0,63.1,37,101
157,42.5,1956.0,19.0,63.1,37,99
160,42.5,1958.8,19.0,63.1,37,100
158,42.5,1961.9,19.0,63.1,37,100
160,42.5,1964.8,19.0,63.1,37,100
160,42.5,1967.5,19.0,63.1,37,100
156,42.5,1970.3,19.0,63.1,37,98
156,42.5,1973.7,19.0,63.1,37,99
156,42.4,1977.3,19.0,63.1,37,99
156,42.4,1981.1,19.0,63.1,37,99
158,42.4,1983.7,19.0,63.1,37,99
156,42.4,1987.5,19.0,63.1,37,99
159,42.3,1990.0,19.0,63.1,37,101
160,42.3,1992.9,19.0,63.1,37,101
157,42.3,1995.7,19.0,63.1,37,99
158,42.2,1999.4,19.0,63.1,37,100
160,42.2,2002.9,19.0,63.1,37,99
159,42.2,2005.7,19.0,63.1,37,101
159,42.3,2008.7,19.0,63.1,37,100
156,42.3,2011.6,19.0,63.1,37,98
156,42.4,2014.4,19.0,63.1,37,98
158,42.3,2016.8,19.0,63.1,37,101
158,42.4,2019.4,19.0,63.1,37,99
156,42.4,2022.3,19.0,63.1,37,100
156,42.4,2024.8,19.0,63.1,37,99
160,42.4,2027.5,19.0,63.1,37,100
160,42.4,2030.6,19.0,63.1,37,101
157,42.4,2033.1,19.0,63.1,37,99
159,42.4,2036.7,19.0,63.1,37,98
160,42.4,2039.6,19.0,63.1,37,100
160,42.4,2042.6,19.0,63.1,37,101
159,42.4,2045.6,19.0,63.1,37,101
158,42.4,2048.4,19.0,63.1,37,101
159,42.4,2050.8,19.0,63.1,37,100
158,42.4,2054.5,19.0,63.1,37,99
156,42.4,2057.7,19.0,63.1,37,98
159,42.4,2061.4,19.0,63.1,37,102
160,42.5,2064.4,19.0,63.1,37,101
160,42.5,2067.1,19.0,63.1,37,101
158,42.5,2069.9,19.0,63.1,37,100
156,42.5,2073.4,19.0,63.1,37,100
158,42.5,2076.2,19.0,63.1,37,101
156,42.6,2079.5,19.0,63.1,37,100
156,42.6,2082.8,19.0,63.1,37,98
160,42.6,2086.4,19.0,63.1,37,102
158,42.7,2089.4,19.0,63.1,37,100
159,42.7,2092.0,19.0,63.1,37,101
158,42.7,2094.5,19.0,63.1,37,101
157,42.7,2097.0,19.0,63.1,37,99
156,42.7,2100.1,19.0,63.1,37,98
160,42.7,2102.7,19.0,63.1,37,100
156,42.8,2105.1,19.0,63.1,37,100
160,42.8,2107.7,19.0,63.1,37,101
158,42.8,2111.1,19.0,63.1,37,101
156,42.9,2114.0,19.0,63.1,37,100
159,42.9,2117.5,19.0,63.1,37,99
156,42.9,2120.8,19.0,63.1,37,99
158,42.9,2124.0,19.0,63.1,37,101
158,43.0,2126.9,19.0,63.1,37,100
156,43.0,2129.6,19.0,63.1,37,99
159,43.0,2133.2,19.0,63.1,37,100
160,43.0,2136.6,19.0,63.1,37,103
160,43.1,2140.1,19.0,63.1,37,101
160,43.1,2143.4,19.0,63.1,37,101
156,43.1,2146.1,19.0,63.1,37,101
157,43.2,2148.5,19.0,63.1,37,99
157,43.2,2152.3,19.0,63.1,37,100
157,43.3,2155.8,19.0,63.1,37,100
158,43.3,2159.2,19.0,63.1,37,100
156,43.3,2161.9,19.0,63.1,37,98
157,43.3,2165.1,19.0,63.1,37,102
160,43.4,2167.6,19.0,63.1,37,101
160,43.3,2170.9,19.0,63.1,37,101
156,43.3,2173.8,19.0,63.1,37,100
159,43.4,2176.5,19.0,63.1,37,101
159,43.4,2180.1,19.0,63.1,37,101
158,43.5,2183.8,19.0,63.1,37,100
158,43.6,2187.4,19.0,63.1,37,102
159,43.5,2190.5,19.0,63.1,37,101
159,43.5,2193.2,19.0,63.1,37,100
160,43.6,2195.7,19.0,63.1,37,102
157,43.5,2199.1,19.0,63.1,37,100
158,43.6,2202.6,19.0,63.1,37,100
160,43.6,2205.7,19.0,63.1,37,102
156,43.7,2208.4,19.0,63.1,37,100
158,43.7,2211.6,19.0,63.1,37,101
160,43.7,2214.4,19.0,63.1,37,101
159,43.7,2217.4,19.0,63.1,37,101
158,43.6,2220.1,19.0,63.1,37,100
157,43.6,2223.6,19.0,63.1,37,100
156,43.6,2226.0,19.0,63.1,37,99
157,43.7,2229.8,19.0,63.1,37,101
157,43.7,2233.0,19.0,63.1,37,101
158,43.7,2236.4,19.0,63.1,37,101
156,43.8,2240.1,19.0,63.1,37,101
156,43.8,2243.5,19.0,63.1,37,100
157,43.8,2247.0,19.0,63.1,37,101
156,43.8,2249.7,19.0,63.1,37,102
156,43.9,2252.3,19.0,63.1,37,100
159,43.8,2254.9,19.0,63.1,37,101
157,43.8,2258.1,19.0,63.1,37,100
159,43.8,2261.0,19.0,63.1,37,102
157,43.8,2264.7,19.0,63.1,37,101
160,43.8,2268.0,19.0,63.1,37,101
160,43.9,2271.6,19.0,63.1,37,100
157,43.9,2274.5,19.0,63.1,37,101
157,43.9,2277.8,19.0,63.1,37,101
158,43.9,2281.2,19.0,63.1,37,100
160,43.9,2284.9,19.0,63.1,37,101
157,44.0,2287.9,19.0,63.1,37,102
158,43.9,2291.7,19.0,63.1,37,100
157,43.9,2294.4,19.0,63.1,37,100
159,44.0,2297.6,19.0,63.1,37,100
160,43.9,2301.3,19.0,63.1,37,102
158,43.9,2304.8,19.0,63.1,37,102
158,43.9,2307.6,19.0,63.1,37,100
159,43.9,2311.4,19.0,63.1,37,101
160,43.9,2313.8,19.0,63.1,37,102
157,43.9,2316.4,19.0,63.1,37,100
159,43.9,2319.9,19.0,63.1,37,100
157,43.8,2322.7,19.0,63.1,37,100
160,43.9,2325.4,19.0,63.1,37,102
157,44.0,2327.9,19.0,63.1,37,102
158,43.9,2331.6,19.0,63.1,37,102
160,43.9,2335.0,19.0,63.1,37,101
156,43.9,2338.5,19.0,63.1,37,99
156,43.9,2341.9,19.0,63.1,37,100
158,43.9,2345.0,19.0,63.1,37,101
158,44.0,2348.1,19.0,63.1,37,100
160,44.0,2351.5,19.0,63.1,37,103
156,43.9,2354.8,19.0,63.1,37,100
157,44.0,2357.5,19.0,63.1,37,101
156,44.0,2360.2,19.0,63.1,37,99
158,44.1,2363.7,19.0,63.1,37,99
156,44.1,2367.3,19.0,63.1,37,101
158,44.2,2370.8,19.0,63.1,37,101
156,44.1,2374.0,19.0,63.1,37,101
157,44.1,2377.0,19.0,63.1,37,100
157,44.2,2380.4,19.0,63.1,37,102
158,44.2,2383.8,19.0,63.1,37,102
160,44.2,2386.4,19.0,63.1,37,102
158,44.2,2389.7,19.0,63.1,37,101
156,44.2,2393.2,19.0,63.1,37,102
159,44.3,2395.9,19.0,63.1,37,101
158,44.4,2398.6,19.0,63.1,37,102
160,44.4,2401.2,19.0,63.1,37,103
157,44.4,2404.6,19.0,63.1,37,99
156,44.4,2408.3,19.0,63.1,37,100
157,44.5,2411.9,19.0,63.1,37,100
157,44.5,2415.6,19.0,63.1,37,100
158,44.5,2418.5,19.0,63.1,37,102
158,44.4,2421.4,19.0,63.1,37,101
158,44.5,2425.2,19.0,63.1,37,101
156,44.5,2428.9,19.0,63.1,37,100
157,44.6,2432.5,19.0,63.1,37,102
156,44.6,2435.6,19.0,63.1,37,102
156,44.6,2438.1,19.0,63.1,37,100
158,44.7,2441.8,19.0,63.1,37,101
156,44.7,2445.6,19.0,63.1,37,100
158,44.6,2449.1,19.0,63.1,37,100
158,44.6,2452.3,19.0,63.1,37,101
158,44.7,2455.7,19.0,63.1,37,101
157,44.7,2458.1,19.0,63.1,37,100
160,44.8,2461.4,19.0,63.1,37,103
160,44.8,2464.8,19.0,63.1,37,101
158,44.9,2468.4,19.0,63.1,37,102
159,44.9,2471.7,19.0,63.1,37,102
157,45.0,2475.4,19.0,63.1,37,101
159,45.0,2479.1,19.0,63.1,37,102
159,45.1,2482.2,19.0,63.1,37,102
157,45.1,2485.2,19.0,63.1,37,101
158,45.1,2487.8,19.0,63.1,37,101
156,45.1,2491.1,19.0,63.1,37,102
158,45.2,2494.4,19.0,63.1,37,101
158,45.2,2497.6,19.0,63.1,37,101
159,45.2,2501.3,19.0,63.1,37,102
160,45.2,2504.7,19.0,63.1,37,102
159,45.2,2508.4,19.0,63.1,37,102
156,45.3,2512.0,19.0,63.1,37,101
159,45.4,2514.5,19.0,63.1,37,103
158,45.4,2517.0,19.0,63.1,37,101
160,45.4,2520.4,19.0,63.1,37,101
160,45.4,2523.9,19.0,63.1,37,102
160,45.5,2526.7,19.0,63.1,37,102
158,45.5,2529.4,19.0,63.1,37,102
157,45.5,2533.0,19.0,63.1,37,102
158,45.5,2535.8,19.0,63.1,37,103
156,45.6,2539.5,19.0,63.1,37,100
156,45.6,2542.1,19.0,63.1,37,100
159,45.6,2544.8,19.0,63.1,37,102
157,45.6,2547.3,19.0,63.1,37,101
156,45.6,2549.8,19.0,63.1,37,100
157,45.7,2552.9,19.0,63.1,37,102
159,45.7,2556.6,19.0,63.1,37,102
157,45.8,2559.9,19.0,63.1,37,101
159,45.8,2563.2,19.0,63.1,37,102
157,45.8,2565.7,19.0,63.1,37,102
156,45.8,2568.4,19.0,63.1,37,101
156,45.9,2571.4,19.0,63.1,37,101
160,45.9,2574.7,19.0,63.1,37,103
158,46.0,2578.2,19.0,63.1,37,101
156,46.1,2581.6,19.0,63.1,37,101
159,46.1,2585.4,19.0,63.1,37,102
157,46.1,2588.5,19.0,63.1,37,101
159,46.1,2592.1,19.0,63.1,37,103
159,46.1,2594.9,19.0,63.1,37,103
158,46.1,2598.3,19.0,63.1,37,102
160,46.1,2601.9,19.0,63.1,37,102
159,46.1,2605.5,19.0,63.1,37,102
156,46.2,2608.9,19.0,63.1,37,100
160,46.2,2612.2,19.0,63.1,37,103
158,46.1,2614.7,19.0,63.1,37,101
157,46.2,2617.7,19.0,63.1,37,101
160,46.1,2620.4,19.0,63.1,37,102
156,46.1,2623.7,19.0,63.1,37,102
156,46.1,2626.1,19.0,63.1,37,101
158,46.2,2629.0,19.0,63.1,37,101
156,46.2,2632.6,19.0,63.1,37,100
160,46.3,2636.2,19.0,63.1,37,102
157,46.3,2639.1,19.0,63.1,37,101
160,46.3,2642.7,19.0,63.1,37,103
159,46.4,2646.2,19.0,63.1,37,102
159,46.4,2649.3,19.0,63.1,37,103
159,46.5,2652.8,19.0,63.1,37,102
158,46.4,2655.9,19.0,63.1,37,102
160,46.5,2658.5,19.0,63.1,37,103
156,46.5,2661.1,19.0,63.1,37,101
158,46.5,2663.8,19.0,63.1,37,103
157,46.5,2666.3,19.0,63.1,37,101
157,46.6,2669.8,19.0,63.1,37,101
160,46.5,2672.5,19.0,63.1,37,103
158,46.5,2675.2,19.0,63.1,37,102
159,46.5,2678.2,19.0,63.1,37,101
159,46.5,2681.4,19.0,63.1,37,102
156,46.6,2684.2,19.0,63.1,37,102
157,46.6,2687.1,19.0,63.1,37,101
159,46.6,2690.1,19.0,63.1,37,103
156,46.5,2693.2,19.0,63.1,37,102
157,46.5,2696.9,19.0,63.1,37,102
157,46.5,2699.8,19.0,63.1,37,101
160,46.5,2703.2,19.0,63.1,37,103
158,46.4,2706.4,19.0,63.1,37,101
157,46.4,2709.7,19.0,63.1,37,101
158,46.4,2713.1,19.0,63.1,37,102
158,46.4,2715.6,19.0,63.1,37,101
158,46.4,2718.3,19.0,63.1,37,103
158,46.4,2722.0,19.0,63.1,37,103
160,46.4,2724.7,19.0,63.1,37,103
159,46.4,2727.2,19.0,63.1,37,103
159,46.5,2730.4,19.0,63.1,37,102
159,46.5,2732.8,19.0,63.1,37,102
157,46.5,2735.8,19.0,63.1,37,102
157,46.5,2739.1,19.0,63.1,37,101
159,46.6,2742.3,19.0,63.1,37,102
157,46.6,2744.8,19.0,63.1,37,103
156,46.6,2748.5,19.0,63.1,37,102
159,46.6,2752.0,19.0,63.1,37,102
159,46.5,2755.1,19.0,63.1,37,103
157,46.5,2757.9,19.0,63.1,37,102
159,46.6,2760.5,19.0,63.1,37,103
156,46.6,2763.7,19.0,63.1,37,102
157,46.6,2766.9,19.0,63.1,37,103
158,46.6,2769.5,19.0,63.1,37,102
160,46.6,2772.7,19.0,63.1,37,102
159,46.7,2775.1,19.0,63.1,37,103
157,46.7,2778.0,19.0,63.1,37,102
157,46.7,2780.8,19.0,63.1,37,102
157,46.7,2784.4,19.0,63.1,37,102
156,46.8,2787.6,19.0,63.1,37,101
156,46.8,2790.8,19.0,63.1,37,101
159,46.8,2794.5,19.0,63.1,37,103
160,46.8,2798.0,19.0,63.1,37,104
159,46.9,2800.9,19.0,63.1,37,102
159,46.9,2804.0,19.0,63.1,37,102
157,46.9,2806.5,19.0,63.1,37,101
156,46.9,2810.2,19.0,63.1,37,101
158,46.9,2813.4,19.0,63.1,37,102
157,46.9,2816.1,19.0,63.1,37,101
158,46.9,2819.9,19.0,63.1,37,103
156,46.9,2823.1,19.0,63.1,37,101
156,46.9,2826.2,19.0,63.1,37,102
160,47.0,2829.2,19.0,63.1,37,104
156,47.0,2832.1,19.0,63.1,37,100
160,47.0,2835.8,19.0,63.1,37,103
156,47.0,2839.3,19.0,63.1,37,103
159,47.0,2841.9,19.0,63.1,37,104
160,47.1,2844.7,19.0,63.1,37,105
156,47.1,2847.9,19.0,63.1,37,101
157,47.2,2850.4,19.0,63.1,37,102
158,47.2,2853.8,19.0,63.1,37,102
157,47.3,2857.1,19.0,63.1,37,101
156,47.3,2860.7,19.0,63.1,37,102
160,47.4,2863.3,19.0,63.1,37,103
158,47.4,2866.9,19.0,63.1,37,101
158,47.5,2870.0,19.0,63.1,37,102
158,47.5,2872.5,19.0,63.1,37,102
158,47.4,2875.1,19.0,63.1,37,102
160,47.5,2877.6,19.0,63.1,37,103
158,47.4,2880.9,19.0,63.1,37,103
160,47.5,2884.6,19.0,63.1,37,104
160,47.5,2888.0,19.0,63.1,37,103
157,47.6,2891.0,19.0,63.1,37,102
156,47.6,2893.8,19.0,63.1,37,101
156,47.6,2897.0,19.0,63.1,37,102
159,47.6,2900.2,19.0,63.1,37,103
158,47.6,2902.9,19.0,63.1,37,102
157,47.7,2906.2,19.0,63.1,37,103
158,47.8,2908.8,19.0,63.1,37,103
160,47.9,2911.7,19.0,63.1,37,102
157,47.9,2915.1,19.0,63.1,37,103
158,47.9,2918.3,19.0,63.1,37,103
159,47.9,2921.4,19.0,63.1,37,102
156,48.0,2924.5,19.0,63.1,37,101
160,48.0,2927.9,19.0,63.1,37,104
157,48.0,2931.6,19.0,63.1,37,103
158,48.0,2934.6,19.0,63.1,37,103
157,48.1,2937.9,19.0,63.1,37,101
159,48.1,2940.5,19.0,63.1,37,103
156,48.1,2943.4,19.0,63.1,37,102
156,48.2,2947.0,19.0,63.1,37,103
156,48.2,2950.3,19.0,63.1,37,99
156,48.2,2952.8,19.0,63.1,37,102
156,48.3,2955.3,19.0,63.1,37,101
160,48.2,2957.9,19.0,63.1,37,105
159,48.2,2960.4,19.0,63.1,37,104
160,48.2,2963.4,19.0,63.1,37,103
158,48.1,2966.8,19.0,63.1,37,102
160,48.2,2969.9,19.0,63.1,37,104
160,48.2,2972.3,19.0,63.1,37,104
159,48.2,2975.1,19.0,63.1,37,103
158,48.2,2977.7,19.0,63.1,37,102
159,48.2,2980.4,19.0,63.1,37,104
156,48.2,2983.8,19.0,63.1,37,101
158,48.2,2987.4,19.0,63.1,37,104
158,48.2,2990.8,19.0,63.1,37,102
160,48.1,2993.4,19.0,63.1,37,103
157,48.1,2996.2,19.0,63.1,37,102
158,48.2,2998.9,19.0,63.1,37,103
158,48.2,3002.2,19.0,63.1,37,104
156,48.2,3005.1,19.0,63.1,37,102
157,48.3,3008.8,19.0,63.1,37,103
158,48.4,3012.1,19.0,63.1,37,104
156,48.4,3015.1,19.0,63.1,37,102
159,48.4,3018.0,19.0,63.1,37,103
159,48.4,3020.8,19.0,63.1,37,103
159,48.4,3023.7,19.0,63.1,37,104
158,48.3,3027.1,19.0,63.1,37,103
156,48.4,3030.5,19.0,63.1,37,102
159,48.4,3033.6,19.0,63.1,37,103
158,48.3,3036.3,19.0,63.1,37,102
156,48.4,3039.3,19.0,63.1,37,102
159,48.4,3041.8,19.0,63.1,37,103
157,48.3,3044.3,19.0,63.1,37,101
156,48.3,3047.0,19.0,63.1,37,102
158,48.4,3049.9,19.0,63.1,37,102
156,48.4,3053.4,19.0,63.1,37,102
157,48.4,3055.9,19.0,63.1,37,102
158,48.4,3058.6,19.0,63.1,37,102
158,48.5,3062.2,19.0,63.1,37,104
159,48.5,3064.9,19.0,63.1,37,103
156,48.6,3067.8,19.0,63.1,37,101
160,48.5,3070.5,19.0,63.1,37,105
159,48.5,3073.2,19.0,63.1,37,103
160,48.5,3076.2,19.0,63.1,37,104
160,48.5,3078.6,19.0,63.1,37,104
158,48.6,3081.6,19.0,63.1,37,104
160,48.6,3084.6,19.0,63.1,37,104
156,48.5,3087.1,19.0,63.1,37,103
156,48.5,3090.3,19.0,63.1,37,101
158,48.5,3094.0,19.0,63.1,37,102
159,48.5,3096.6,19.0,63.1,37,104
159,48.5,3099.3,19.0,63.1,37,102
159,48.6,3101.8,19.0,63.1,37,103
160,48.6,3104.4,19.0,63.1,37,104
159,48.5,3106.9,19.0,63.1,37,103
156,48.6,3110.5,19.0,63.1,37,101
156,48.6,3113.0,19.0,63.1,37,103
157,48.7,3115.5,19.0,63.1,37,101
159,48.7,3119.2,19.0,63.1,37,104
157,48.7,3122.8,19.0,63.1,37,103
158,48.7,3126.2,19.0,63.1,37,103
156,48.7,3129.3,19.0,63.1,37,103
158,48.7,3131.8,19.0,63.1,37,104
159,48.7,3135.3,19.0,63.1,37,103
157,48.7,3138.4,19.0,63.1,37,104
160,48.7,3141.2,19.0,63.1,37,104
156,48.7,3144.9,19.0,63.1,37,102
158,48.7,3147.9,19.0,63.1,37,103
158,48.7,3151.4,19.0,63.1,37,104
157,48.7,3154.1,19.0,63.1,37,102
156,48.7,3156.7,19.0,63.1,37,102
156,48.8,3160.0,19.0,63.1,37,101
156,48.8,3163.3,19.0,63.1,37,103
157,48.7,3166.9,19.0,63.1,37,103
157,48.8,3170.0,19.0,63.1,37,103
156,48.9,3172.9,19.0,63.1,37,102
157,48.8,3176.6,19.0,63.1,37,102
157,48.8,3180.2,19.0,63.1,37,103
160,48.9,3183.2,19.0,63.1,37,105
159,48.9,3186.6,19.0,63.1,37,102
156,49.0,3189.2,19.0,63.1,37,102
160,49.1,3191.6,19.0,63.1,37,105
157,49.0,3194.1,19.0,63.1,37,103
160,49.1,3197.8,19.0,63.1,37,105
158,49.0,3200.8,19.0,63.1,37,103
160,49.1,3203.8,19.0,63.1,37,104
159,49.1,3207.3,19.0,63.1,37,104
158,49.2,3209.9,19.0,63.1,37,103
156,49.2,3212.9,19.0,63.1,37,101
158,49.2,3215.6,19.0,63.1,37,104
159,49.2,3219.3,19.0,63.1,37,104
158,49.2,3222.9,19.0,63.1,37,102
157,49.2,3225.6,19.0,63.1,37,102
160,49.3,3229.3,19.0,63.1,37,104
157,49.2,3232.9,19.0,63.1,37,103
160,49.3,3236.0,19.0,63.1,37,105
159,49.4,3239.8,19.0,63.1,37,103
158,49.3,3243.0,19.0,63.1,37,104
156,49.4,3245.6,19.0,63.1,37,105
159,49.3,3248.0,19.0,63.1,37,105
159,49.4,3251.2,19.0,63.1,37,103
156,49.4,3254.9,19.0,63.1,37,101
160,49.5,3258.5,19.0,63.1,37,105
158,49.5,3261.5,19.0,63.1,37,103
157,49.5,3264.2,19.0,63.1,37,102
160,49.5,3267.1,19.0,63.1,37,105
156,49.6,3270.1,19.0,63.1,37,103
158,49.6,3273.8,19.0,63.1,37,104
157,49.6,3276.7,19.0,63.1,37,103
158,49.6,3280.5,19.0,63.1,37,104
159,49.6,3283.7,19.0,63.1,37,104
159,49.6,3287.2,19.0,63.1,37,104
156,49.7,3290.5,19.0,63.1,37,102
157,49.7,3293.6,19.0,63.1,37,103
159,49.7,3296.8,19.0,63.1,37,104
158,49.7,3299.6,19.0,63.1,37,104
158,49.7,3303.3,19.0,63.1,37,104
156,49.7,3306.4,19.0,63.1,37,103
160,49.7,3308.8,19.0,63.1,37,105
159,49.6,3311.7,19.0,63.1,37,104
160,49.7,3315.3,19.0,63.1,37,106
159,49.7,3318.4,19.0,63.1,37,105
159,49.7,3322.2,19.0,63.1,37,105
156,49.7,3325.0,19.0,63.1,37,102
160,49.7,3327.5,19.0,63.1,37,105
160,49.8,3331.2,19.0,63.1,37,106
156,49.8,3334.0,19.0,63.1,37,103
156,49.8,3337.2,19.0,63.1,37,102
156,49.9,3340.4,19.0,63.1,37,102
160,49.9,3342.9,19.0,63.1,37,105
156,49.9,3346.3,19.0,63.1,37,102
158,49.9,3349.7,19.0,63.1,37,104
160,50.0,3353.1,19.0,63.1,37,104
158,50.1,3356.2,19.0,63.1,37,103
160,50.1,3358.7,19.0,63.1,37,106
156,50.2,3362.1,19.0,63.1,37,103
160,50.2,3364.9,19.0,63.1,37,104
156,50.2,3368.1,19.0,63.1,37,103
156,50.2,3371.4,19.0,63.1,37,103
160,50.2,3374.8,19.0,63.1,37,104
159,50.3,3377.8,19.0,63.1,37,103
159,50.3,3381.0,19.0,63.1,37,104
156,50.3,3384.0,19.0,63.1,37,103
157,50.3,3387.5,19.0,63.1,37,102
157,50.2,3390.0,19.0,63.1,37,103
158,50.3,3393.7,19.0,63.1,37,104
156,50.3,3397.0,19.0,63.1,37,105
158,50.3,3400.0,19.0,63.1,37,104
158,50.3,3402.6,19.0,63.1,37,104
158,50.4,3405.8,19.0,63.1,37,103
158,50.4,3408.4,19.0,63.1,37,105
157,50.4,3411.6,19.0,63.1,37,104
156,50.4,3415.1,19.0,63.1,37,103
157,50.4,3417.5,19.0,63.1,37,104
156,50.4,3420.8,19.0,63.1,37,101
159,50.4,3424.4,19.0,63.1,37,104
157,50.5,3427.1,19.0,63.1,37,103
159,50.6,3430.2,19.0,63.1,37,104
158,50.6,3433.1,19.0,63.1,37,105
157,50.6,3436.9,19.0,63.1,37,103
157,50.7,3440.0,19.0,63.1,37,103
158,50.7,3443.3,19.0,63.1,37,104
159,50.7,3446.3,19.0,63.1,37,105
160,50.7,3449.3,19.0,63.1,37,106
157,50.7,3452.1,19.0,63.1,37,103
159,50.7,3455.5,19.0,63.1,37,104
157,50.7,3458.3,19.0,63.1,37,105
157,50.8,3461.7,19.0,63.1,37,102
157,50.8,3464.3,19.0,63.1,37,104
158,50.7,3468.1,19.0,63.1,37,104
156,50.8,3470.8,19.0,63.1,37,104
157,50.8,3474.4,19.0,63.1,37,104
156,50.8,3477.8,19.0,63.1,37,104
159,50.8,3481.0,19.0,63.1,37,104
158,50.8,3483.9,19.0,63.1,37,105
159,50.9,3486.8,19.0,63.1,37,103
160,50.9,3489.4,19.0,63.1,37,105
160,50.9,3492.3,19.0,63.1,37,106
156,50.9,3496.1,19.0,63.1,37,102
160,50.8,3499.3,19.0,63.1,37,104
157,50.8,3502.4,19.0,63.1,37,103
156,50.9,3505.4,19.0,63.1,37,104
157,50.9,3508.5,19.0,63.1,37,104
159,50.9,3512.3,19.0,63.1,37,105
156,51.0,3515.1,19.0,63.1,37,104
156,51.0,3518.3,19.0,63.1,37,103
156,51.0,3521.6,19.0,63.1,37,104
157,51.0,3524.5,19.0,63.1,37,103
158,51.0,3527.9,19.0,63.1,37,105
158,51.0,3531.2,19.0,63.1,37,105
156,51.0,3534.3,19.0,63.1,37,103
156,51.0,3537.7,19.0,63.1,37,104
160,51.0,3540.2,19.0,63.1,37,106
159,51.0,3542.9,19.0,63.1,37,104
160,51.1,3546.4,19.0,63.1,37,104
158,51.1,3549.3,19.0,63.1,37,103
156,51.1,3553.1,19.0,63.1,37,103
160,51.1,3556.8,19.0,63.1,37,105
158,51.1,3560.3,19.0,63.1,37,104
159,51.1,3563.7,19.0,63.1,37,105
156,51.1,3566.6,19.0,63.1,37,102
160,51.1,3570.2,19.0,63.1,37,105
159,51.1,3572.7,19.0,63.1,37,105
159,51.1,3575.7,19.0,63.1,37,104
160,51.1,3579.1,19.0,63.1,37,106
160,51.1,3582.3,19.0,63.1,37,105
157,51.1,3585.5,19.0,63.1,37,103
158,51.1,3588.7,19.0,63.1,37,104
158,51.1,3591.7,19.0,63.1,37,104
160,51.1,3594.5,19.0,63.1,37,105
156,51.1,3597.9,19.0,63.1,37,102
158,51.2,3600.7,19.0,63.1,37,105
159,51.2,3603.7,19.0,63.1,37,105
158,51.2,3607.1,19.0,63.1,37,104
159,51.2,3610.8,19.0,63.1,37,105
159,51.1,3613.3,19.0,63.1,37,105
160,51.1,3616.0,19.0,63.1,37,106
159,51.2,3618.8,19.0,63.1,37,104
159,51.3,3622.4,19.0,63.1,37,106
157,51.2,3625.2,19.0,63.1,37,103
157,51.2,3627.9,19.0,63.1,37,105
158,51.2,3630.5,19.0,63.1,37,104
159,51.2,3633.0,19.0,63.1,37,106
158,51.2,3635.6,19.0,63.1,37,104
160,51.2,3639.3,19.0,63.1,37,105
159,51.3,3643.0,19.0,63.1,37,105
156,51.3,3646.4,19.0,63.1,37,103
158,51.4,3649.2,19.0,63.1,37,104
159,51.4,3652.4,19.0,63.1,37,105
156,51.4,3655.1,19.0,63.1,37,103
158,51.4,3658.8,19.0,63.1,37,104
157,51.4,3662.4,19.0,63.1,37,105
157,51.4,3665.4,19.0,63.1,37,104
159,51.4,3667.8,19.0,63.1,37,105
160,51.4,3670.7,19.0,63.1,37,105
157,51.3,3673.5,19.0,63.1,37,104
160,51.4,3676.5,19.0,63.1,37,105
160,51.4,3679.7,19.0,63.1,37,106
158,51.4,3683.1,19.0,63.1,37,105
159,51.5,3686.2,19.0,63.1,37,104
159,51.5,3688.9,19.0,63.1,37,104
159,51.6,3691.8,19.0,63.1,37,105
159,51.6,3695.4,19.0,63.1,37,103
160,51.7,3698.7,19.0,63.1,37,105
157,51.6,3701.3,19.0,63.1,37,104
157,51.6,3703.9,19.0,63.1,37,104
157,51.6,3707.1,19.0,63.1,37,104
159,51.7,3710.6,19.0,63.1,37,103
157,51.7,3713.2,19.0,63.1,37,103
156,51.6,3716.3,19.0,63.1,37,106
160,51.7,3719.0,19.0,63.1,37,104
160,51.7,3722.1,19.0,63.1,37,105
156,51.6,3725.8,19.0,63.1,37,104
160,51.7,3728.5,19.0,63.1,37,106
157,51.6,3731.0,19.0,63.1,37,104
159,51.6,3733.8,19.0,63.1,37,105
160,51.6,3737.3,19.0,63.1,37,105
157,51.7,3741.1,19.0,63.1,37,105
158,51.8,3744.3,19.0,63.1,37,105
156,51.8,3747.8,19.0,63.1,37,104
157,51.8,3750.8,19.0,63.1,37,105
158,51.9,3753.8,19.0,63.1,37,104
158,51.8,3757.5,19.0,63.1,37,102
160,51.9,3760.2,19.0,63.1,37,106
158,51.9,3762.9,19.0,63.1,37,106
158,51.9,3765.9,19.0,63.1,37,105
157,51.9,3769.4,19.0,63.1,37,105
159,51.8,3772.7,19.0,63.1,37,106
157,51.8,3775.8,19.0,63.1,37,105
160,51.8,3778.7,19.0,63.1,37,104
158,51.8,3781.4,19.0,63.1,37,105
160,51.8,3784.7,19.0,63.1,37,105
156,51.8,3788.0,19.0,63.1,37,104
159,51.8,3791.8,19.0,63.1,37,106
157,51.9,3795.0,19.0,63.1,37,105
159,51.9,3798.3,19.0,63.1,37,106
157,52.0,3801.9,19.0,63.1,37,104
159,51.9,3805.0,19.0,63.1,37,105
160,52.0,3807.4,19.0,63.1,37,104
158,52.0,3810.8,19.0,63.1,37,105
160,52.0,3814.4,19.0,63.1,37,106
158,52.1,3817.1,19.0,63.1,37,104
